17159433990100,2,1,1,63,1,1,1,1,22,1,1,1,1
17159434000000,3,1,1,69,1,1,1,1,23,1,1,1,1
17159434000100,5,1,1,66,1,1,1,1,19,1,1,1,1
17159434010000,1,1,1,25,1,1,1,1,26,1,1,1,1
17159434010100,7,6,1,3,1,1,1,1,3,1,1,1,1
17159434020000,13,1,1,4,1,1,1,1,4,1,1,1,1
17159434020100,13,6,1,2,1,1,1,1,5,1,1,1,1
17159434030000,13,11,1,2,1,1,1,1,8,1,1,1,1
17159434030100,7,11,1,2,1,1,1,1,8,1,1,1,1
17159434040000,7,13,1,4,1,1,1,1,11,1,1,1,1
17159434040100,9,12,1,6,1,1,1,1,16,1,1,1,1
17159434050000,3,9,1,6,1,1,1,1,16,1,1,1,1
17159434050100,4,9,1,13,1,1,1,1,25,1,1,1,1
17159434060000,4,8,1,18,1,1,1,1,31,1,1,1,1
17159434060100,3,5,1,28,1,1,1,1,37,1,1,1,1
17159434070000,2,1,1,43,1,1,1,1,32,1,1,1,1
17159434070100,6,1,1,33,1,1,1,1,25,1,1,1,2
17159434080000,5,1,1,41,1,1,1,1,24,1,1,1,1
17159434080100,5,1,1,58,1,1,1,1,31,1,1,1,1
17159434090000,5,1,1,76,1,1,1,1,52,1,1,1,1
17159434090100,1,1,1,82,1,1,1,1,84,1,1,1,1
17159434100000,11,1,1,49,1,1,1,1,25,1,1,1,1
17159434100100,2,1,1,16,1,1,1,1,32,1,1,1,1
17159434110000,1,1,1,1,1,1,1,1,2,1,1,1,1
17159434110100,1,1,1,15,1,1,1,1,29,1,1,1,1
